Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-01-03,92.14251708984375,93.92438785436588,91.15258888733146,93.92438785436588,8164300
2000-01-04,88.5391616821289,91.27136300416241,88.46986672106284,90.93478747898436,8089800
2000-01-05,88.69757080078125,89.6677004814148,86.95529708862304,88.65797367095946,12177900
2000-01-06,87.27210998535156,89.64793875083299,87.27210998535156,88.46002436809228,6227200
2000-01-07,92.34053039550781,92.34053039550781,88.73719065880489,88.89557921865998,8066500
2000-01-10,92.65728759765625,93.07305747790214,91.88514353434245,92.65728759765625,5741700
2000-01-11,91.54856872558594,92.5582955865299,90.91501461675836,92.38010849342214,7503700
2000-01-12,90.63778686523438,91.60791608244637,90.51899553251454,91.60791608244637,6907700
2000-01-13,91.8653335571289,92.34049907552784,90.77641257746465,91.52875798159631,5158300
2000-01-14,93.1126708984375,93.42944800547023,92.479116684372,92.83549092978384,7437300
2000-01-18,92.3801040649414,92.89486675368732,91.98413276590608,92.0831255906649,6488500
2000-01-19,93.1324462890625,93.1324462890625,91.86533817628614,92.06332381890745,6157900
2000-01-20,91.70694732666016,93.11264535347209,91.11299041392272,93.11264535347209,5800100
2000-01-21,91.50899505615234,92.18214646937372,91.27141220442716,92.18214646937372,6244800
2000-01-24,88.91535186767578,92.39989916865795,88.32139494137199,92.28110778339719,7896900
2000-01-25,89.92505645751953,89.92505645751953,88.06399188089979,89.02422200819828,9942500
2000-01-26,89.21235656738281,89.67762296315145,88.75698945663054,89.33114798757906,5158100
2000-01-27,88.85596466064453,90.1032743249985,87.50966216578628,89.86569153178822,10922700
2000-01-28,86.08414459228516,88.73715180833074,85.86636041783365,88.34118058205529,11916200
2000-01-31,88.42039489746094,88.48968987778811,85.52980428952782,86.04456700052961,10768700
2000-02-01,89.29154205322266,89.76670768720876,87.76705231085056,88.53919646607798,8419900
2000-02-02,89.3707504272461,90.1230961331024,88.9351818606977,89.5093404256933,6205900
2000-02-03,90.7170181274414,90.75661525451581,88.69756464664721,89.25192442568876,7997500
2000-02-04,90.34087371826172,91.23180935650888,90.04389517217933,90.7170465432994,4925400
2000-02-07,90.20225524902344,90.45963657436086,89.6082983443986,90.3210466299484,5845800
2000-02-08,91.42976379394531,91.58815229770269,90.99419540861253,91.21197960127893,4936400
2000-02-09,89.5093002319336,91.52875358819487,89.49940095077545,91.52875358819487,8511500
2000-02-10,89.6875228881836,90.32107713375134,89.25195434435578,89.72712002853159,6690600
2000-02-11,87.86598205566406,89.92503165768954,87.45021242448585,89.86563599609265,9849800
2000-02-14,88.38082122802734,88.55900836759997,87.62847552760954,88.55900836759997,8528800
2000-02-15,89.38065338134766,89.46974695543472,87.3018033193161,88.22243691821578,11078300
2000-02-16,88.06403350830078,89.29154476673483,87.93534281185205,88.93517053041528,8845400
2000-02-17,87.6086654663086,88.97476669052901,87.56906832937467,88.97476669052901,7584200
2000-02-18,85.72779083251953,87.98482735790226,85.29222238025268,87.98482735790226,9409200
2000-02-22,85.5099868774414,86.3811235809856,84.59925305100882,85.64857680755071,16415400
2000-02-23,86.51973724365234,87.0938956830267,85.21303182990381,85.92578023740302,12119000
2000-02-24,84.77743530273438,86.81668701599492,84.32206841530727,86.59890285244282,17375000
2000-02-25,84.4705810546875,86.6187254457419,84.3418903768824,85.64859572074958,10559900
2000-02-28,86.24253845214844,86.59891257798375,84.08449513459009,84.50026494806463,13397800
2000-02-29,87.07408905029297,87.07408905029297,86.00496653807927,86.20295218848922,8242500
2000-03-01,87.70764923095703,88.06402342647786,86.93550514066193,87.19288650409364,6868000
2000-03-02,87.76699829101562,88.14317085305697,87.01465316693293,87.86599107050019,7600200
2000-03-03,89.41033172607422,89.78650451234424,88.51939617964523,88.97476323670894,12770300
2000-03-06,88.5391616821289,89.54888825766302,87.90560775238201,89.21231273248499,11967100
2000-03-07,86.82660675048828,88.79656396669478,85.6683906987488,88.69757114175978,20062000
2000-03-08,86.71772766113281,87.33148326786686,85.5496121515422,86.46034627766369,11808500
2000-03-09,89.25192260742188,89.25192260742189,86.2425410110758,86.95528928389461,5500900
2000-03-10,88.77677154541016,89.96468552683848,88.40059878462452,88.81636867812443,7924600
2000-03-13,87.80667877197266,88.99459325366789,85.96541132534504,86.59896571558251,10540500
2000-03-14,86.5593490600586,88.7569903559567,86.26237050655885,88.24222752989049,8263900
2000-03-15,88.57878112792969,88.9747524338212,86.20295329258066,86.71771599023961,10300800
2000-03-16,92.71670532226562,93.03348244914076,89.25195549706886,89.72712118738156,25601400
2000-03-17,93.32942962646484,94.00429151657539,92.3766834286617,92.6148699781125,10272900
2000-03-20,92.8531265258789,93.58753560699424,91.95992629208999,93.28980219573126,12502300
2000-03-21,94.7585678100586,95.11584770544633,91.78123534849412,92.43624849003831,13612600
2000-03-22,95.33419036865234,95.81056358723399,94.44099058381175,94.99675933882367,8260000
2000-03-23,96.96182250976562,97.47789362240717,94.73874694761747,94.73874694761747,11654500
2000-03-24,97.53740692138672,98.92682867240362,96.36632287410104,97.10073151392426,11462900
2000-03-27,96.50528717041016,97.67637148613501,96.42589162358135,97.4183359589414,8798600
2000-03-28,95.9494857788086,97.1701918970123,95.6517525792467,96.06857905863335,6334400
2000-03-29,96.04874420166016,96.8526239578427,95.05630005822495,96.26708191321592,6747500
2000-03-30,94.44099426269531,96.49535384785483,93.4485500186569,95.37389185209143,9491900
2000-03-31,95.51286315917969,96.74349439689148,94.2822319214679,95.03648977683964,9249100
2000-04-03,96.06859588623047,96.06859588623047,94.44098744352986,95.35403608211801,8508200
2000-04-04,95.35405731201172,97.1801549957555,89.80629315324668,96.38619948108429,19585500
2000-04-05,94.7585678100586,95.7907097300676,93.76612365620377,93.92491472082054,8387200
2000-04-06,95.58231353759766,96.34649567261947,94.63949142296036,95.43344688791808,6378500
2000-04-07,96.18771362304688,96.62438916982919,95.59224696834374,96.2671091770073,6023600
2000-04-10,95.81055450439453,97.2495984657719,95.47312350655432,96.38617208894547,9624200
2000-04-11,95.53266143798828,96.30676777417808,94.24248421100526,95.27462599259167,9006400
2000-04-12,92.91262817382812,96.00905415014027,92.83323263597396,95.51283203855179,10779200
2000-04-13,91.62248992919922,94.10360154989894,91.32475653471525,93.66692590465578,12225800
2000-04-14,86.38233184814453,90.70938799311133,84.79442133623012,90.59029470471775,29604000
2000-04-17,89.39935302734375,89.39935302734375,85.54867041470949,85.86625248585459,23918200
2000-04-18,91.7613525390625,91.7613525390625,88.78402117828824,89.28024307175062,11069200
2000-04-19,90.90792083740234,92.17824986220447,90.53079190816422,91.78127204195381,6553700
2000-04-20,91.34457397460938,91.42396951913315,90.4315252125859,91.1857828855618,8537600
2000-04-24,90.35211944580078,91.02698149790035,89.24058194822503,89.87574623255402,12893100
2000-04-25,94.10360717773438,94.10360717773438,91.7415887735685,91.86068213848442,14102000
2000-04-26,93.04165649414062,94.48070078125001,92.73399875,93.98447861328125,7711100
2000-04-27,92.73401641845703,93.58751870997965,90.82852293040655,90.82852293040655,15595300
2000-04-28,92.15839385986328,93.91502057892379,92.13854497038237,93.36917611819877,8743400
2000-05-01,93.40882873535156,94.31195277008563,92.63472241986523,93.09124665720333,7328300
2000-05-02,91.54308319091797,93.44857668318339,91.54308319091797,92.41643437487295,9411900
2000-05-03,89.39935302734375,91.46363648978685,88.78403776450013,91.46363648978685,12630700
2000-05-04,90.07425689697266,90.42161244913154,89.39939468134969,90.19335022914143,5963600
2000-05-05,91.16595458984375,91.4636879490529,89.51849666888641,89.59789223134219,7862400
2000-05-08,90.48116302490234,91.06670526670001,90.09410967862932,90.66972747565075,5064100
2000-05-09,89.75663757324219,91.08651256603459,89.09170007684598,90.86817488065076,5620300
2000-05-10,87.7320556640625,89.53830386891084,87.49386908759898,89.24057064833144,10293900
2000-05-11,89.73680877685547,89.87575097137837,88.36723571655841,89.00240003437733,7091100
2000-05-12,90.70941925048828,91.12624590349928,89.95516149742076,90.07425482685248,5960800
2000-05-15,92.27750396728516,92.48591734471181,90.19337019301867,90.66974362713671,4441300
2000-05-16,93.17061614990234,93.82562900310788,92.29726567896164,93.0912206525441,8192200
2000-05-17,92.19810485839844,92.85311830518576,91.76142922720688,92.53553602795554,5907200
2000-05-18,91.06669616699219,92.9324915984868,91.06669616699219,92.49581607196679,4325600
2000-05-19,89.6375732421875,90.97737310796423,89.18104884347841,90.55062203960571,6518400
2000-05-22,88.9627456665039,89.85594592419973,87.01755399418856,89.71700366189148,10839400
2000-05-23,87.65269470214844,89.4390947300455,87.37481025336446,89.20090805965921,7979200
2000-05-24,89.08177947998047,89.35966381882177,86.69991371848367,87.65266002308239,11081500
2000-05-25,87.55339813232422,90.07420555984748,87.47400262279592,89.35964597409286,8278900
2000-05-26,87.65269470214844,88.72453471888667,87.22594358437304,88.1687658213187,4814000
2000-05-30,90.51087188720703,90.78875614300108,88.58553097206249,88.92296185409813,5362700
2000-05-31,90.70941925048828,91.4636770035558,90.25289482100006,90.55062814457933,6056500
2000-06-01,92.29729461669922,92.37669013895014,90.82847745505713,91.2651528274372,8961600
2000-06-02,93.90508270263672,94.69903816831109,93.67682050625534,94.5997937351018,8962200
2000-06-05,93.44857025146484,94.14328137270556,93.2897791380384,93.6669080324262,6998100
2000-06-06,93.03175354003906,93.86540697479084,92.67447349657401,93.13099799655713,4858900
2000-06-07,93.67682647705078,94.00433312751616,92.73400430146864,93.13098205960848,4919500
2000-06-08,93.3095703125,93.84548998883217,92.77365063616784,93.68669897362264,5723100
2000-06-09,93.11116790771484,93.9845193014346,92.49585215304863,93.68678587175741,3085300
2000-06-12,92.01944732666016,93.3493228596382,92.01944732666016,93.3493228596382,3678900
2000-06-13,93.74632263183594,93.845567097887,91.8606777768657,91.97977113612697,6558700
2000-06-14,93.90508270263672,94.56009596181808,93.48825608315767,94.16311822898089,6420500
2000-06-15,94.10360717773438,94.4807361666348,93.26995362332289,94.08375828358172,5881200
2000-06-16,93.33038330078125,94.42464275112084,92.87278389427561,94.42464275112084,5567900
2000-06-19,94.52409362792969,94.96179728185821,93.11150456297851,93.25077390741032,5106900
2000-06-20,94.18582153320312,94.78268985724117,93.58895320916508,94.34498641961328,6480000
2000-06-21,94.14604949951172,94.50417056692321,93.51933763154159,93.54918105382589,3115000
2000-06-22,92.71358489990234,94.02669575899967,92.3156725183577,93.94711328269074,7490500
2000-06-23,91.91780090332031,93.0319560657848,91.59947085690189,92.83299978677329,4863300
2000-06-26,93.10153198242188,93.11147979009175,92.23607271514217,92.55440256057838,5201300
2000-06-27,92.4151611328125,93.40994219990414,92.32563083677425,92.94239509837107,4159500
