Date,SPY,GLD
2008-02-28,95.98999786376953,98.56898498535156
2008-02-29,96.18000030517578,96.37242126464844
2008-03-03,97.23999786376953,96.1419906616211
2008-03-04,95.18000030517578,95.77471923828125
2008-03-05,97.72000122070312,96.37967681884766
2008-03-06,96.5,94.38480377197266
2008-03-07,96.08999633789062,93.4125747680664
2008-03-10,95.87000274658203,92.18112182617188
2008-03-11,95.98999786376953,95.49383544921875
2008-03-12,97.01000213623047,94.60082244873047
2008-03-13,98.33999633789062,94.8097152709961
2008-03-14,98.70999908447266,93.34056091308594
2008-03-17,99.16999816894531,92.39717102050781
2008-03-18,96.5,96.23558807373047
2008-03-19,93.04000091552734,93.85189056396484
2008-03-20,89.91000366210938,95.59027099609375
2008-03-24,90.0999984741211,97.50088500976562
2008-03-25,92.7300033569336,97.59500885009766
2008-03-26,93.80000305175781,96.40088653564453
2008-03-27,93.45999908447266,96.09689331054688
2008-03-28,91.87999725341797,95.1777572631836
2008-03-31,90.41000366210938,95.51069641113281
2008-04-01,86.86000061035156,98.86878204345703
2008-04-02,89.2699966430664,98.93389892578125
2008-04-03,89.41999816894531,99.17997741699219
2008-04-04,90.25,99.07140350341797
2008-04-07,91.16999816894531,99.1220703125
2008-04-08,90.3499984741211,99.02079010009766
2008-04-09,92.29000091552734,98.30426025390625
2008-04-10,91.7699966430664,98.44176483154297
2008-04-11,91.30000305175781,96.53115844726562
2008-04-14,91.11000061035156,96.2054443359375
2008-04-15,91.66000366210938,96.42980194091797
2008-04-16,93.2699966430664,99.04244995117188
2008-04-17,92.55999755859375,99.18720245361328
2008-04-18,90.62000274658203,100.22215270996094
2008-04-21,90.25,100.27284240722656
2008-04-22,90.2699966430664,99.83131408691406
2008-04-23,89.22000122070312,99.67211151123047
2008-04-24,87.22000122070312,100.10635375976562
2008-04-25,87.2699966430664,101.03273010253906
2008-04-28,87.69000244140625,101.05443572998047
2008-04-29,85.80999755859375,100.65638732910156
2008-04-30,86.6500015258789,100.06291198730469
2008-05-01,83.98999786376953,102.1328125
2008-05-02,84.58000183105469,102.41505432128906
2008-05-05,86.2699966430664,101.92293548583984
2008-05-06,86.62999725341797,102.80586242675781
2008-05-07,85.81999969482422,100.97478485107422
2008-05-08,87.23999786376953,100.71427917480469
2008-05-09,87.41999816894531,100.52613830566406
2008-05-12,86.98999786376953,101.6551513671875
2008-05-13,85.38999938964844,101.66960906982422
2008-05-14,85.19999694824219,101.87950897216797
2008-05-15,87.0,103.15331268310547
2008-05-16,89.0999984741211,103.24732208251953
2008-05-19,89.38999938964844,103.52958679199219
2008-05-20,90.9000015258789,102.6900634765625
2008-05-21,91.95999908447266,100.95308685302734
2008-05-22,90.9800033569336,100.96760559082031
2008-05-23,91.2300033569336,99.61421966552734
2008-05-27,89.36000061035156,100.35245513916016
2008-05-28,89.13999938964844,100.81560516357422
2008-05-29,86.51000213623047,101.32221221923828
2008-05-30,87.44999694824219,101.57554626464844
2008-06-02,87.95999908447266,100.52613830566406
2008-06-03,86.87999725341797,99.93990325927734
2008-06-04,86.6500015258789,99.88920593261719
2008-06-05,86.44999694824219,101.8867416381836
2008-06-06,89.05999755859375,98.63716888427734
2008-06-09,87.98999786376953,98.8759994506836
2008-06-10,85.55000305175781,98.38382720947266
2008-06-11,87.0199966430664,96.9364242553711
2008-06-12,85.5999984741211,97.30549621582031
2008-06-13,85.83000183105469,98.53587341308594
2008-06-16,87.01000213623047,98.5937728881836
2008-06-17,87.25,98.11612701416016
2008-06-18,88.27999877929688,97.16075897216797
2008-06-19,88.41999816894531,97.28380584716797
2008-06-20,88.94999694824219,95.70472717285156
2008-06-23,87.08999633789062,95.61017608642578
2008-06-24,87.47000122070312,95.42107391357422
2008-06-25,87.41999816894531,95.87203979492188
2008-06-26,90.61000061035156,93.26812744140625
2008-06-27,91.47000122070312,92.75894927978516
2008-06-30,91.4000015258789,93.08625030517578
2008-07-01,92.66000366210938,93.377197265625
2008-07-02,93.16999816894531,91.77704620361328
2008-07-03,92.05999755859375,91.87159729003906
2008-07-07,91.2300033569336,90.93330383300781
2008-07-08,90.86000061035156,92.54804229736328
2008-07-09,91.5,90.7660140991211
2008-07-10,93.52999877929688,91.1369857788086
2008-07-11,95.16000366210938,90.07503509521484
2008-07-14,95.91000366210938,89.2603988647461
2008-07-15,96.16999816894531,88.00208282470703
2008-07-16,94.44000244140625,90.16231536865234
2008-07-17,94.22000122070312,91.06421661376953
2008-07-18,94.16999816894531,91.6315689086914
2008-07-21,95.12000274658203,91.68246459960938
2008-07-22,93.05999755859375,92.72262573242188
2008-07-23,90.56999969482422,93.2244873046875
2008-07-24,91.33000183105469,91.28973388671875
2008-07-25,91.69000244140625,91.26787567138672
2008-07-28,91.7300033569336,89.92957305908203
2008-07-29,90.58999633789062,91.84980010986328
2008-07-30,89.5199966430664,93.48629760742188
2008-07-31,90.08000183105469,92.24980926513672
2008-08-01,89.56999969482422,91.76249694824219
2008-08-04,88.13999938964844,90.9114990234375
2008-08-05,86.08000183105469,93.36265563964844
2008-08-06,86.63999938964844,93.77726745605469
2008-08-07,86.08999633789062,92.38074493408203
2008-08-08,84.43000030517578,94.0972900390625
2008-08-11,81.12999725341797,95.0719223022461
2008-08-12,80.5199966430664,94.08275604248047
2008-08-13,81.55999755859375,93.51541900634766
2008-08-14,79.3499984741211,94.22093963623047
2008-08-15,77.62999725341797,94.6791763305664
2008-08-18,78.80000305175781,93.38449096679688
2008-08-19,80.43000030517578,92.36617279052734
2008-08-20,80.05999755859375,92.79531860351562
2008-08-21,82.30000305175781,92.95536041259766
2008-08-22,81.08000183105469,94.30093383789062
2008-08-25,80.93000030517578,92.38801574707031
2008-08-26,81.2300033569336,92.65713500976562
2008-08-27,81.36000061035156,93.55906677246094
2008-08-28,82.18000030517578,94.69368743896484
2008-08-29,81.70999908447266,93.67540740966797
2008-09-02,79.19999694824219,93.09353637695312
2008-09-03,78.88999938964844,93.0135498046875
2008-09-04,78.38999938964844,90.21321868896484
2008-09-05,78.9800033569336,90.49690246582031
2008-09-08,78.86000061035156,92.36617279052734
2008-09-09,76.48999786376953,89.62405395507812
2008-09-10,74.22000122070312,89.98773193359375
2008-09-11,73.08000183105469,91.28973388671875
2008-09-12,75.55000305175781,91.71160125732422
2008-09-15,77.55999755859375,87.34746551513672
2008-09-16,76.79000091552734,88.80943298339844
2008-09-17,85.45999908447266,84.81629180908203
2008-09-18,82.80000305175781,87.33292388916016
2008-09-19,85.9800033569336,90.80123138427734
2008-09-22,89.18000030517578,88.7455825805664
2008-09-23,88.31999969482422,86.72648620605469
2008-09-24,86.70999908447266,87.00445556640625
2008-09-25,86.44999694824219,88.36517333984375
2008-09-26,86.63999938964844,88.40906524658203
2008-09-29,89.56999969482422,81.4811782836914
2008-09-30,85.06999969482422,84.85366821289062
2008-10-01,85.97000122070312,84.9048843383789
2008-10-02,82.33000183105469,81.82501983642578
2008-10-03,82.58999633789062,80.72034454345703
2008-10-06,84.27999877929688,76.6089859008789
2008-10-07,87.2699966430664,73.17796325683594
2008-10-08,89.41999816894531,71.33441162109375
2008-10-09,89.9000015258789,66.35250854492188
2008-10-10,83.22000122070312,64.74307250976562
2008-10-13,81.98999786376953,74.14364624023438
2008-10-14,82.19999694824219,73.04627990722656
2008-10-15,83.30999755859375,65.85505676269531
2008-10-16,79.29000091552734,68.59838104248047
2008-10-17,77.20999908447266,68.1886978149414
2008-10-20,78.5,72.28543853759766
2008-10-21,76.02999877929688,70.12734985351562
2008-10-22,71.70999908447266,66.30860137939453
2008-10-23,70.6500015258789,67.07675170898438
2008-10-24,72.20999908447266,63.67502975463867
2008-10-27,72.18000030517578,61.41446304321289
2008-10-28,73.79000091552734,68.59107971191406
2008-10-29,74.0,68.09362030029297
2008-10-30,72.70999908447266,70.44923400878906
2008-10-31,71.33999633789062,70.83698272705078
2008-11-03,71.0999984741211,71.04183197021484
2008-11-04,75.4800033569336,73.45594787597656
2008-11-05,72.80000305175781,70.3687744140625
2008-11-06,72.22000122070312,66.46955108642578
2008-11-07,72.5,68.66423034667969
2008-11-10,73.58000183105469,67.76441955566406
2008-11-11,72.05000305175781,65.67215728759766
2008-11-12,70.0,62.782508850097656
2008-11-13,72.1500015258789,66.69633483886719
2008-11-14,73.30000305175781,63.367767333984375
2008-11-17,72.6500015258789,62.52646255493164
2008-11-18,72.51000213623047,63.704288482666016
2008-11-19,72.26000213623047,59.62215042114258
2008-11-20,73.44999694824219,55.19622039794922
2008-11-21,78.8499984741211,58.173648834228516
2008-11-24,80.91000366210938,62.204566955566406
